order_date,market,region,product_category,product,cost,inventory,net_profit,sales
2010-08-01,Retail,East,Herbal tea,Mint,50,1064,24,110
2010-08-01,Retail,East,Espresso,Caffe Mocha,44,617,-8,105
2010-08-01,Retail,East,Espresso,Decaf Espresso,42,384,16,98
2010-08-01,Retail,East,Coffee,Columbian,90,1139,75,225
2010-08-01,Wholesale,East,Tea,Darjeeling,46,880,44,114
2010-08-01,Wholesale,East,Tea,Green Tea,63,864,63,154
2010-08-01,Wholesale,East,Herbal tea,Chamomile,30,581,18,69
2010-08-01,Wholesale,East,Herbal tea,Lemon,63,397,20,140
2010-08-01,Wholesale,East,Herbal tea,Mint,103,1073,70,226
2010-08-01,Wholesale,East,Espresso,Caffe Mocha,133,705,35,317
2010-08-01,Wholesale,East,Espresso,Decaf Espresso,99,565,73,231
2010-08-01,Wholesale,East,Coffee,Columbian,114,810,104,286
2010-08-01,Wholesale,East,Coffee,Decaf Irish Cream,116,678,102,277
2010-08-01,Wholesale,East,Tea,Darjeeling,22,865,16,55
2010-08-01,Wholesale,East,Tea,Green Tea,16,484,9,41
2010-08-01,Wholesale,East,Herbal tea,Lemon,49,414,9,109
2010-08-01,Wholesale,East,Espresso,Caffe Mocha,37,540,6,105
2010-08-01,Wholesale,East,Espresso,Regular Espresso,145,1292,82,291
2010-08-01,Wholesale,East,Coffee,Columbian,52,-2033,563,664
2010-08-01,Retail,East,Tea,Darjeeling,25,851,20,63
2010-08-01,Retail,East,Tea,Green Tea,0,516,31,43
2010-08-01,Retail,East,Herbal tea,Lemon,38,248,1,86
2010-08-01,Retail,East,Espresso,Caffe Mocha,63,332,1,151
2010-08-01,Retail,East,Espresso,Regular Espresso,29,215,-9,65
2010-08-01,Retail,East,Coffee,Amaretto,61,322,48,151
2010-08-01,Retail,East,Coffee,Columbian,64,460,44,160
2010-08-01,Wholesale,East,Tea,Darjeeling,132,994,144,323
2010-08-01,Wholesale,East,Tea,Earl Grey,123,941,133,301
2010-08-01,Wholesale,East,Tea,Green Tea,100,598,105,245
2010-08-01,Wholesale,East,Herbal tea,Lemon,284,1565,229,653
2010-08-01,Wholesale,East,Herbal tea,Mint,311,3422,-304,124
2010-08-01,Wholesale,East,Espresso,Regular Espresso,266,1319,179,543
2010-08-01,Wholesale,East,Espresso,Caffe Mocha,173,2615,-284,78
2010-08-01,Wholesale,East,Coffee,Columbian,364,2617,368,910
2010-08-01,Retail,South,Coffee,Decaf Irish Cream,63,864,63,154
2010-08-01,Retail,South,Coffee,Columbian,48,839,46,118
2010-08-01,Retail,South,Herbal tea,Chamomile,77,581,61,176
2010-08-01,Retail,South,Herbal tea,Lemon,72,606,28,160
2010-08-01,Retail,South,Espresso,Caffe Latte,44,-508,-7,105
2010-08-01,Retail,South,Espresso,Caffe Mocha,47,366,41,126
2010-08-01,Retail,South,Espresso,Decaf Espresso,36,458,21,90
2010-08-01,Retail,South,Coffee,Decaf Irish Cream,120,1439,-42,139
2010-08-01,Retail,South,Coffee,Columbian,64,460,44,160
2010-08-01,Retail,South,Herbal tea,Chamomile,25,851,19,63
2010-08-01,Retail,South,Herbal tea,Lemon,41,1007,15,90
2010-08-01,Retail,South,Espresso,Caffe Latte,29,-347,-8,65
2010-08-01,Retail,South,Espresso,Caffe Mocha,63,332,2,151
2010-08-01,Retail,South,Espresso,Decaf Espresso,45,253,18,105
2010-08-01,Retail,South,Coffee,Decaf Irish Cream,22,865,16,55
2010-08-01,Retail,South,Coffee,Columbian,68,587,53,155
2010-08-01,Retail,South,Herbal tea,Lemon,133,705,34,317
2010-08-01,Retail,South,Herbal tea,Chamomile,63,397,20,140
2010-08-01,Retail,South,Espresso,Caffe Latte,116,-1278,102,277
2010-08-01,Retail,South,Espresso,Caffe Mocha,16,484,10,41
2010-08-01,Retail,South,Espresso,Decaf Espresso,114,810,103,286
2010-08-01,Wholesale,South,Coffee,Decaf Irish Cream,52,554,39,120
2010-08-01,Wholesale,South,Coffee,Columbian,311,1296,250,678
2010-08-01,Wholesale,South,Herbal tea,Lemon,34,428,19,85
2010-08-01,Wholesale,South,Herbal tea,Chamomile,46,415,19,108
2010-08-01,Wholesale,South,Espresso,Caffe Latte,52,-587,30,131
2010-08-01,Wholesale,South,Espresso,Caffe Mocha,123,941,133,301
2010-08-01,Wholesale,South,Espresso,Decaf Espresso,100,598,105,245
2010-08-01,Retail,West,Coffee,Amaretto,50,1064,24,110
2010-08-01,Retail,West,Coffee,Columbian,42,384,15,98
2010-08-01,Retail,West,Herbal tea,Chamomile,61,322,49,151
2010-08-01,Retail,West,Herbal tea,Lemon,64,460,44,160
2010-08-01,Retail,West,Herbal tea,Mint,120,1439,-41,139
2010-08-01,Retail,West,Tea,Darjeeling,63,332,2,151
2010-08-01,Retail,West,Tea,Earl Grey,45,253,19,105
2010-08-01,Retail,West,Tea,Green Tea,29,215,-9,65
2010-08-01,Retail,West,Coffee,Decaf Irish Cream,72,606,27,160
2010-08-01,Retail,West,Espresso,Caffe Latte,32,841,28,80
2010-08-01,Retail,West,Espresso,Caffe Mocha,77,581,62,176
2010-08-01,Retail,West,Espresso,Decaf Espresso,34,890,28,83
2010-08-01,Wholesale,West,Coffee,Amaretto,154,2105,-139,87
2010-08-01,Wholesale,West,Coffee,Columbian,364,2617,368,910
2010-08-01,Wholesale,West,Herbal tea,Chamomile,132,994,143,323
2010-08-01,Wholesale,West,Herbal tea,Lemon,311,1296,249,678
2010-08-01,Wholesale,West,Herbal tea,Mint,52,554,38,120
2010-08-01,Wholesale,West,Tea,Darjeeling,123,941,133,301
2010-08-01,Wholesale,West,Tea,Earl Grey,100,598,105,245
2010-08-01,Wholesale,West,Tea,Green Tea,52,662,30,131
2010-08-01,Wholesale,West,Coffee,Decaf Irish Cream,196,3139,-137,166
2010-08-01,Wholesale,West,Espresso,Caffe Latte,266,1797,167,532
2010-08-01,Wholesale,West,Espresso,Caffe Mocha,173,927,50,412
2010-08-01,Wholesale,West,Espresso,Decaf Espresso,295,1714,262,687
2010-08-01,Retail,West,Coffee,Columbian,38,248,1,86
2010-08-01,Retail,West,Herbal tea,Chamomile,173,927,49,412
2010-08-01,Retail,West,Herbal tea,Lemon,196,1167,163,467
2010-08-01,Retail,West,Herbal tea,Mint,154,817,150,376
2010-08-01,Retail,West,Tea,Darjeeling,295,1714,262,687
2010-08-01,Retail,West,Tea,Earl Grey,266,1797,167,532
2010-08-01,Retail,West,Tea,Green Tea,284,5807,-404,21
2010-08-01,Retail,West,Coffee,Decaf Irish Cream,41,1007,16,90
2010-08-01,Retail,West,Espresso,Caffe Latte,0,516,32,43
2010-08-01,Retail,West,Espresso,Caffe Mocha,25,851,19,63
2010-08-01,Retail,West,Espresso,Decaf Espresso,23,806,17,58
2010-08-01,Retail,West,Coffee,Amaretto,37,513,-11,89
2010-08-01,Retail,West,Coffee,Columbian,47,474,8,114
2010-08-01,Retail,West,Herbal tea,Chamomile,25,826,19,62
2010-08-01,Retail,West,Herbal tea,Lemon,68,587,53,155
2010-08-01,Retail,West,Tea,Darjeeling,16,484,9,41
2010-08-01,Retail,West,Tea,Earl Grey,114,810,104,286
2010-08-01,Retail,West,Tea,Green Tea,116,678,102,277
2010-08-01,Retail,West,Coffee,Decaf Irish Cream,34,428,19,85
2010-08-01,Retail,West,Espresso,Caffe Latte,49,414,9,109
2010-08-01,Retail,West,Espresso,Caffe Mocha,46,415,19,108
2010-08-01,Retail,West,Espresso,Decaf Espresso,145,1292,81,291
2010-08-01,Retail,West,Herbal tea,Chamomile,90,1139,75,225
2010-08-01,Retail,West,Herbal tea,Lemon,48,839,45,118
2010-08-01,Retail,West,Tea,Darjeeling,47,366,42,126
2010-08-01,Retail,West,Tea,Earl Grey,36,458,20,90
2010-08-01,Retail,West,Tea,Green Tea,44,617,-8,105
2010-08-01,Retail,West,Coffee,Columbian,86,454,76,211
2010-08-01,Retail,West,Coffee,Decaf Irish Cream,133,705,34,317
2010-08-01,Retail,West,Espresso,Caffe Latte,30,581,17,69
2010-08-01,Retail,West,Espresso,Caffe Mocha,63,397,20,140
2010-08-01,Retail,West,Espresso,Decaf Espresso,103,1073,71,226
2010-09-01,Wholesale,Central,Herbal tea,Chamomile,155,1280,87,310
2010-09-01,Wholesale,Central,Herbal tea,Lemon,52,509,-2,126
2010-09-01,Wholesale,Central,Herbal tea,Mint,53,410,27,125
2010-09-01,Wholesale,Central,Tea,Darjeeling,45,409,7,102
2010-09-01,Wholesale,Central,Tea,Earl Grey,51,1042,25,113
2010-09-01,Wholesale,Central,Tea,Green Tea,61,579,47,140
2010-09-01,Wholesale,Central,Espresso,Caffe Mocha,81,588,84,199
2010-09-01,Wholesale,Central,Espresso,Decaf Espresso,60,656,39,150
2010-09-01,Wholesale,Central,Coffee,Amaretto,123,928,134,302
2010-09-01,Wholesale,Central,Coffee,Columbian,58,548,42,132
2010-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,981,106,245
2010-09-01,Wholesale,Central,Herbal tea,Chamomile,123,928,133,302
2010-09-01,Wholesale,Central,Herbal tea,Lemon,58,548,43,132
2010-09-01,Wholesale,Central,Herbal tea,Mint,100,981,106,245
2010-09-01,Wholesale,Central,Tea,Darjeeling,81,588,84,199
2010-09-01,Wholesale,Central,Tea,Earl Grey,60,656,40,150
2010-09-01,Wholesale,Central,Espresso,Caffe Mocha,253,1686,220,589
2010-09-01,Wholesale,Central,Espresso,Decaf Espresso,249,1775,155,498
2010-09-01,Wholesale,Central,Coffee,Columbian,162,1148,129,387
2010-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,122,801,115,298
2010-09-01,Retail,Central,Herbal tea,Chamomile,253,1686,220,589
2010-09-01,Retail,Central,Herbal tea,Lemon,122,801,115,298
2010-09-01,Retail,Central,Tea,Darjeeling,249,1775,155,498
2010-09-01,Retail,Central,Tea,Earl Grey,302,1783,223,672
2010-09-01,Retail,Central,Espresso,Caffe Mocha,23,803,18,58
2010-09-01,Retail,Central,Espresso,Decaf Espresso,0,473,32,43
2010-09-01,Retail,Central,Coffee,Amaretto,19,848,13,48
2010-09-01,Retail,Central,Coffee,Columbian,33,1003,7,72
2010-09-01,Retail,Central,Coffee,Decaf Irish Cream,15,600,3,35
2010-09-01,Retail,Central,Herbal tea,Chamomile,44,325,-7,106
2010-09-01,Retail,Central,Herbal tea,Lemon,104,1574,-44,115
2010-09-01,Retail,Central,Tea,Darjeeling,39,248,13,91
2010-09-01,Retail,Central,Tea,Earl Grey,24,212,-12,54
2010-09-01,Retail,Central,Tea,Green Tea,40,244,2,91
2010-09-01,Retail,Central,Espresso,Caffe Mocha,44,886,41,108
2010-09-01,Retail,Central,Espresso,Decaf Espresso,32,837,27,79
2010-09-01,Retail,Central,Coffee,Columbian,67,599,25,150
2010-09-01,Retail,Central,Coffee,Decaf Irish Cream,62,1059,34,136
2010-09-01,Wholesale,Central,Herbal tea,Chamomile,20,482,14,50
2010-09-01,Wholesale,Central,Herbal tea,Lemon,29,862,23,72
2010-09-01,Wholesale,Central,Tea,Darjeeling,99,798,87,249
2010-09-01,Wholesale,Central,Tea,Earl Grey,96,666,81,230
2010-09-01,Wholesale,Central,Espresso,Caffe Mocha,155,1280,87,310
2010-09-01,Wholesale,Central,Espresso,Decaf Espresso,45,409,6,102
2010-09-01,Wholesale,Central,Coffee,Amaretto,53,410,28,125
2010-09-01,Wholesale,Central,Coffee,Columbian,43,424,29,107
2010-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,52,509,-3,126
2010-09-01,Retail,Central,Herbal tea,Chamomile,57,349,53,151
2010-09-01,Retail,Central,Herbal tea,Lemon,51,857,50,126
2010-09-01,Retail,Central,Tea,Darjeeling,46,454,31,113
2010-09-01,Retail,Central,Tea,Earl Grey,62,612,2,149
2010-09-01,Retail,Central,Espresso,Caffe Mocha,83,1063,53,182
2010-09-01,Retail,Central,Espresso,Decaf Espresso,33,577,21,76
2010-09-01,Retail,Central,Coffee,Amaretto,67,391,23,149
2010-09-01,Retail,Central,Coffee,Columbian,93,692,16,223
2010-09-01,Retail,Central,Coffee,Decaf Irish Cream,85,555,58,199
2010-09-01,Retail,East,Tea,Darjeeling,44,886,41,108
2010-09-01,Retail,East,Tea,Green Tea,23,809,17,57
2010-09-01,Retail,East,Herbal tea,Lemon,67,599,24,150
2010-09-01,Retail,East,Herbal tea,Mint,62,1059,33,136
2010-09-01,Retail,East,Espresso,Caffe Mocha,62,612,2,149
2010-09-01,Retail,East,Espresso,Decaf Espresso,48,380,23,113
2010-09-01,Retail,East,Coffee,Columbian,103,1130,91,258
2010-09-01,Wholesale,East,Tea,Darjeeling,35,875,32,87
2010-09-01,Wholesale,East,Tea,Green Tea,51,857,49,126
2010-09-01,Wholesale,East,Herbal tea,Chamomile,33,577,21,76
2010-09-01,Wholesale,East,Herbal tea,Lemon,67,391,24,149
2010-09-01,Wholesale,East,Herbal tea,Mint,83,1063,53,182
2010-09-01,Wholesale,East,Espresso,Decaf Espresso,85,555,58,199
2010-09-01,Wholesale,East,Espresso,Caffe Mocha,93,692,17,223
2010-09-01,Wholesale,East,Coffee,Columbian,99,798,86,249
2010-09-01,Wholesale,East,Coffee,Decaf Irish Cream,96,666,81,230
2010-09-01,Wholesale,East,Tea,Darjeeling,29,862,23,72
2010-09-01,Wholesale,East,Tea,Green Tea,20,482,13,50
2010-09-01,Wholesale,East,Herbal tea,Lemon,45,409,6,102
2010-09-01,Wholesale,East,Espresso,Regular Espresso,155,1280,87,310
2010-09-01,Wholesale,East,Espresso,Caffe Mocha,52,520,-31,98
2010-09-01,Wholesale,East,Coffee,Columbian,60,-2572,465,576
2010-09-01,Retail,East,Tea,Darjeeling,19,848,12,48
2010-09-01,Retail,East,Tea,Green Tea,0,473,31,43
2010-09-01,Retail,East,Herbal tea,Lemon,40,244,2,91
2010-09-01,Retail,East,Espresso,Regular Espresso,24,212,-12,54
2010-09-01,Retail,East,Espresso,Caffe Mocha,44,325,-7,106
2010-09-01,Retail,East,Coffee,Amaretto,49,315,33,120
2010-09-01,Retail,East,Coffee,Columbian,55,453,34,139
2010-09-01,Wholesale,East,Tea,Darjeeling,100,981,106,245
2010-09-01,Wholesale,East,Tea,Earl Grey,123,928,133,302
2010-09-01,Wholesale,East,Tea,Green Tea,81,588,84,199
2010-09-01,Wholesale,East,Herbal tea,Lemon,302,1518,92,541
2010-09-01,Wholesale,East,Herbal tea,Mint,251,3948,-238,112
2010-09-01,Wholesale,East,Espresso,Regular Espresso,249,1286,224,567
2010-09-01,Wholesale,East,Espresso,Caffe Mocha,121,2932,-197,68
2010-09-01,Wholesale,East,Coffee,Columbian,316,2580,312,790
2010-09-01,Retail,South,Coffee,Decaf Irish Cream,51,857,50,126
2010-09-01,Retail,South,Coffee,Columbian,48,834,46,119
2010-09-01,Retail,South,Herbal tea,Chamomile,69,572,55,159
2010-09-01,Retail,South,Herbal tea,Lemon,67,599,25,150
2010-09-01,Retail,South,Espresso,Caffe Latte,62,-613,2,149
2010-09-01,Retail,South,Espresso,Caffe Mocha,57,349,53,151
2010-09-01,Retail,South,Espresso,Decaf Espresso,46,454,31,113
2010-09-01,Retail,South,Coffee,Decaf Irish Cream,104,1574,-44,115
2010-09-01,Retail,South,Coffee,Columbian,55,453,34,139
2010-09-01,Retail,South,Herbal tea,Chamomile,19,848,13,48
2010-09-01,Retail,South,Herbal tea,Lemon,33,1003,8,72
2010-09-01,Retail,South,Espresso,Caffe Latte,24,-412,-12,54
2010-09-01,Retail,South,Espresso,Caffe Mocha,44,325,-8,106
2010-09-01,Retail,South,Espresso,Decaf Espresso,39,248,13,91
2010-09-01,Retail,South,Coffee,Decaf Irish Cream,29,862,23,72
2010-09-01,Retail,South,Coffee,Columbian,61,579,47,140
2010-09-01,Retail,South,Herbal tea,Chamomile,67,391,24,149
2010-09-01,Retail,South,Herbal tea,Lemon,93,692,16,223
2010-09-01,Retail,South,Espresso,Caffe Latte,96,-1555,82,230
2010-09-01,Retail,South,Espresso,Caffe Mocha,20,482,13,50
2010-09-01,Retail,South,Espresso,Decaf Espresso,99,798,87,249
2010-09-01,Wholesale,South,Coffee,Decaf Irish Cream,58,548,42,132
2010-09-01,Wholesale,South,Coffee,Columbian,251,1268,197,546
2010-09-01,Wholesale,South,Herbal tea,Chamomile,53,410,27,125
2010-09-01,Wholesale,South,Herbal tea,Lemon,43,424,28,107
2010-09-01,Wholesale,South,Espresso,Caffe Latte,60,-718,39,150
2010-09-01,Wholesale,South,Espresso,Caffe Mocha,123,928,134,302
2010-09-01,Wholesale,South,Espresso,Decaf Espresso,81,588,85,199
2010-09-01,Retail,West,Coffee,Amaretto,62,1059,33,136
2010-09-01,Retail,West,Coffee,Columbian,48,380,22,113
2010-09-01,Retail,West,Herbal tea,Chamomile,49,315,34,120
2010-09-01,Retail,West,Herbal tea,Lemon,55,453,34,139
2010-09-01,Retail,West,Herbal tea,Mint,104,1574,-45,115
2010-09-01,Retail,West,Tea,Darjeeling,44,325,-7,106
2010-09-01,Retail,West,Tea,Earl Grey,39,248,12,91
2010-09-01,Retail,West,Tea,Green Tea,24,212,-13,54
2010-09-01,Retail,West,Coffee,Decaf Irish Cream,67,599,24,150
2010-09-01,Retail,West,Espresso,Caffe Latte,32,837,27,79
2010-09-01,Retail,West,Espresso,Caffe Mocha,69,572,56,159
2010-09-01,Retail,West,Espresso,Decaf Espresso,44,886,40,108
2010-09-01,Wholesale,West,Coffee,Amaretto,122,2378,-74,109
2010-09-01,Wholesale,West,Coffee,Columbian,316,2580,313,790
2010-09-01,Wholesale,West,Herbal tea,Chamomile,100,981,105,245
2010-09-01,Wholesale,West,Herbal tea,Lemon,251,1268,196,546
2010-09-01,Wholesale,West,Herbal tea,Mint,58,548,43,132
2010-09-01,Wholesale,West,Tea,Darjeeling,123,928,134,302
2010-09-01,Wholesale,West,Tea,Earl Grey,81,588,84,199
2010-09-01,Wholesale,West,Tea,Green Tea,60,656,39,150
2010-09-01,Wholesale,West,Coffee,Decaf Irish Cream,162,3421,-120,138
2010-09-01,Wholesale,West,Espresso,Caffe Latte,249,1775,156,498
2010-09-01,Wholesale,West,Espresso,Caffe Mocha,121,910,26,290
2010-09-01,Wholesale,West,Espresso,Decaf Espresso,253,1686,220,589
2010-09-01,Retail,West,Coffee,Columbian,40,244,2,91
2010-09-01,Retail,West,Herbal tea,Chamomile,121,910,26,290
2010-09-01,Retail,West,Herbal tea,Lemon,162,1148,129,387
2010-09-01,Retail,West,Herbal tea,Mint,122,801,115,298
2010-09-01,Retail,West,Tea,Darjeeling,253,1686,221,589
2010-09-01,Retail,West,Tea,Earl Grey,249,1775,156,498
2010-09-01,Retail,West,Tea,Green Tea,302,6413,-430,19
2010-09-01,Retail,West,Coffee,Decaf Irish Cream,33,1003,7,72
2010-09-01,Retail,West,Espresso,Caffe Latte,0,473,32,43
2010-09-01,Retail,West,Espresso,Caffe Mocha,19,848,12,48
2010-09-01,Retail,West,Espresso,Decaf Espresso,23,803,17,58
2010-09-01,Retail,West,Coffee,Amaretto,52,509,-3,126
2010-09-01,Retail,West,Herbal tea,Chamomile,25,823,17,61
2010-09-01,Retail,West,Herbal tea,Lemon,61,579,47,140
2010-09-01,Retail,West,Tea,Darjeeling,20,482,13,50
2010-09-01,Retail,West,Tea,Earl Grey,99,798,87,249
2010-09-01,Retail,West,Tea,Green Tea,96,666,81,230
2010-09-01,Retail,West,Coffee,Columbian,57,469,18,137
2010-09-01,Retail,West,Coffee,Decaf Irish Cream,43,424,28,107
2010-09-01,Retail,West,Espresso,Caffe Latte,45,409,6,102
2010-09-01,Retail,West,Espresso,Caffe Mocha,53,410,28,125
2010-09-01,Retail,West,Espresso,Decaf Espresso,155,1280,87,310
2010-09-01,Retail,West,Herbal tea,Chamomile,103,1130,91,258
2010-09-01,Retail,West,Herbal tea,Lemon,48,834,47,119
2010-09-01,Retail,West,Tea,Darjeeling,57,349,54,151
2010-09-01,Retail,West,Tea,Earl Grey,46,454,31,113
2010-09-01,Retail,West,Tea,Green Tea,62,612,2,149
2010-09-01,Retail,West,Coffee,Columbian,68,445,56,167
2010-09-01,Retail,West,Coffee,Decaf Irish Cream,93,692,16,223
2010-09-01,Retail,West,Espresso,Caffe Latte,33,577,21,76
2010-09-01,Retail,West,Espresso,Caffe Mocha,67,391,23,149
2010-09-01,Retail,West,Espresso,Decaf Espresso,83,1063,53,182
2010-10-01,Wholesale,Central,Tea,Green Tea,90,572,74,205
2010-10-01,Wholesale,Central,Herbal tea,Chamomile,161,1267,92,322
2010-10-01,Wholesale,Central,Herbal tea,Lemon,51,503,-5,122
2010-10-01,Wholesale,Central,Herbal tea,Mint,52,405,26,123
2010-10-01,Wholesale,Central,Tea,Darjeeling,54,404,13,120
2010-10-01,Wholesale,Central,Tea,Earl Grey,54,1037,27,118
2010-10-01,Wholesale,Central,Espresso,Decaf Espresso,72,650,56,182
2010-10-01,Wholesale,Central,Espresso,Caffe Mocha,76,580,79,187
2010-10-01,Wholesale,Central,Coffee,Decaf Irish Cream,108,971,116,265
2010-10-01,Wholesale,Central,Coffee,Amaretto,123,915,133,302
2010-10-01,Wholesale,Central,Coffee,Columbian,39,541,27,90
2010-10-01,Wholesale,Central,Herbal tea,Chamomile,123,915,133,302
2010-10-01,Wholesale,Central,Herbal tea,Lemon,39,541,27,90
2010-10-01,Wholesale,Central,Herbal tea,Mint,108,971,116,265
2010-10-01,Wholesale,Central,Tea,Darjeeling,76,580,78,187
2010-10-01,Wholesale,Central,Tea,Earl Grey,72,650,55,182
2010-10-01,Wholesale,Central,Espresso,Decaf Espresso,239,1755,149,478
2010-10-01,Wholesale,Central,Espresso,Caffe Mocha,257,1662,224,598
2010-10-01,Wholesale,Central,Coffee,Decaf Irish Cream,122,789,115,298
2010-10-01,Wholesale,Central,Coffee,Columbian,154,1132,120,367
2010-10-01,Retail,Central,Herbal tea,Chamomile,257,1662,224,598
2010-10-01,Retail,Central,Herbal tea,Lemon,122,789,114,298
2010-10-01,Retail,Central,Tea,Darjeeling,239,1755,149,478
2010-10-01,Retail,Central,Tea,Earl Grey,255,1756,183,567
2010-10-01,Retail,Central,Espresso,Caffe Mocha,23,800,18,58
2010-10-01,Retail,Central,Espresso,Decaf Espresso,0,430,31,43
2010-10-01,Retail,Central,Coffee,Decaf Irish Cream,10,598,-2,23
2010-10-01,Retail,Central,Coffee,Amaretto,21,846,15,52
2010-10-01,Retail,Central,Coffee,Columbian,31,1000,7,68
2010-10-01,Retail,Central,Tea,Green Tea,34,240,-3,77
2010-10-01,Retail,Central,Herbal tea,Chamomile,45,320,-6,109
2010-10-01,Retail,Central,Herbal tea,Lemon,86,1698,-26,109
2010-10-01,Retail,Central,Tea,Darjeeling,39,244,13,92
2010-10-01,Retail,Central,Tea,Earl Grey,25,209,-11,56
2010-10-01,Retail,Central,Espresso,Caffe Mocha,40,881,36,99
2010-10-01,Retail,Central,Espresso,Decaf Espresso,32,833,28,79
2010-10-01,Retail,Central,Coffee,Decaf Irish Cream,65,1053,35,142
2010-10-01,Retail,Central,Coffee,Columbian,79,593,35,177
2010-10-01,Wholesale,Central,Tea,Darjeeling,82,788,65,205
2010-10-01,Wholesale,Central,Tea,Earl Grey,91,656,76,218
2010-10-01,Wholesale,Central,Herbal tea,Chamomile,21,480,16,53
2010-10-01,Wholesale,Central,Herbal tea,Lemon,27,859,20,66
2010-10-01,Wholesale,Central,Espresso,Caffe Mocha,161,1267,92,322
2010-10-01,Wholesale,Central,Espresso,Decaf Espresso,54,404,12,120
2010-10-01,Wholesale,Central,Coffee,Amaretto,52,405,26,123
2010-10-01,Wholesale,Central,Coffee,Columbian,43,419,28,107
2010-10-01,Wholesale,Central,Coffee,Decaf Irish Cream,51,503,-5,122
2010-10-01,Retail,Central,Tea,Darjeeling,46,449,30,113
2010-10-01,Retail,Central,Tea,Earl Grey,60,606,0,144
2010-10-01,Retail,Central,Herbal tea,Chamomile,60,329,57,159
2010-10-01,Retail,Central,Herbal tea,Lemon,48,851,45,118
2010-10-01,Retail,Central,Espresso,Caffe Mocha,80,1055,48,174
2010-10-01,Retail,Central,Espresso,Decaf Espresso,22,573,10,51
2010-10-01,Retail,Central,Coffee,Amaretto,56,385,15,126
2010-10-01,Retail,Central,Coffee,Columbian,96,683,18,230
2010-10-01,Retail,Central,Coffee,Decaf Irish Cream,86,547,61,202
2010-10-01,Retail,East,Tea,Darjeeling,40,881,36,99
2010-10-01,Retail,East,Tea,Green Tea,24,806,18,60
2010-10-01,Retail,East,Herbal tea,Lemon,79,593,34,177
2010-10-01,Retail,East,Herbal tea,Mint,65,1053,35,142
2010-10-01,Retail,East,Espresso,Caffe Mocha,60,606,1,144
2010-10-01,Retail,East,Espresso,Decaf Espresso,47,375,21,111
2010-10-01,Retail,East,Coffee,Columbian,125,1119,115,313
2010-10-01,Wholesale,East,Tea,Darjeeling,38,871,35,94
2010-10-01,Wholesale,East,Tea,Green Tea,48,851,46,118
2010-10-01,Wholesale,East,Herbal tea,Chamomile,22,573,10,51
2010-10-01,Wholesale,East,Herbal tea,Lemon,56,385,16,126
2010-10-01,Wholesale,East,Herbal tea,Mint,80,1055,48,174
2010-10-01,Wholesale,East,Espresso,Caffe Mocha,96,683,18,230
2010-10-01,Wholesale,East,Espresso,Decaf Espresso,86,547,60,202
2010-10-01,Wholesale,East,Coffee,Decaf Irish Cream,91,656,76,218
