order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
2010-06-01,Wholesale,East,Tea,Darjeeling,20,40,30,60,24,856,36,19,60
2010-06-01,Wholesale,East,Tea,Green Tea,10,30,20,40,18,478,26,10,44
2010-06-01,Wholesale,East,Espresso,Caffe Mocha,40,60,10,100,44,543,67,-3,111
2010-06-01,Wholesale,East,Espresso,Regular Espresso,140,150,100,290,149,1245,149,83,298
2010-06-01,Wholesale,East,Coffee,Columbian,50,560,530,610,54,-1006,595,547,649
2010-06-01,Wholesale,East,Herbal tea,Lemon,30,50,20,80,51,396,64,12,115
2010-06-01,Retail,East,Tea,Darjeeling,20,40,30,60,23,843,35,17,58
2010-06-01,Retail,East,Tea,Green Tea,0,40,30,40,0,602,43,32,43
2010-06-01,Retail,East,Espresso,Caffe Mocha,40,80,20,120,52,313,73,-4,125
2010-06-01,Retail,East,Espresso,Regular Espresso,30,40,0,70,35,204,43,-3,78
2010-06-01,Retail,East,Coffee,Amaretto,50,80,50,130,56,302,82,41,138
2010-06-01,Retail,East,Coffee,Columbian,50,90,60,140,62,436,94,42,156
2010-06-01,Retail,East,Herbal tea,Lemon,20,40,10,60,36,236,46,0,82
2010-06-01,Wholesale,East,Tea,Darjeeling,130,190,150,320,123,947,178,133,301
2010-06-01,Wholesale,East,Tea,Earl Grey,110,180,140,290,113,897,163,121,276
2010-06-01,Wholesale,East,Tea,Green Tea,90,150,120,240,94,562,136,99,230
2010-06-01,Wholesale,East,Espresso,Caffe Mocha,130,-60,-210,70,144,1979,-72,-236,72
2010-06-01,Wholesale,East,Espresso,Regular Espresso,240,420,340,660,260,1405,415,318,675
2010-06-01,Wholesale,East,Coffee,Columbian,340,500,350,840,356,2476,534,357,890
2010-06-01,Wholesale,East,Herbal tea,Lemon,200,320,220,520,271,1727,398,263,669
2010-06-01,Wholesale,East,Herbal tea,Mint,180,-30,-100,150,244,2636,-46,-143,198
2010-06-01,Retail,South,Espresso,Decaf Espresso,30,50,30,80,40,443,59,23,99
2010-06-01,Retail,South,Espresso,Caffe Latte,40,70,10,110,53,-267,75,-3,128
2010-06-01,Retail,South,Espresso,Caffe Mocha,40,60,40,100,47,371,78,41,125
2010-06-01,Retail,South,Herbal tea,Chamomile,40,60,40,100,48,593,63,36,111
2010-06-01,Retail,South,Herbal tea,Lemon,70,90,40,160,76,580,93,32,169
2010-06-01,Retail,South,Coffee,Columbian,50,80,60,130,43,822,64,40,107
2010-06-01,Retail,South,Coffee,Decaf Irish Cream,70,110,90,180,59,842,85,58,144
2010-06-01,Retail,South,Espresso,Decaf Espresso,30,50,20,80,41,239,55,14,96
2010-06-01,Retail,South,Espresso,Caffe Latte,30,30,0,60,35,-180,43,-3,78
2010-06-01,Retail,South,Espresso,Caffe Mocha,40,60,0,100,52,313,73,-3,125
2010-06-01,Retail,South,Herbal tea,Chamomile,20,30,20,50,23,843,35,18,58
2010-06-01,Retail,South,Herbal tea,Lemon,30,30,10,60,32,996,38,8,70
2010-06-01,Retail,South,Coffee,Columbian,70,120,80,190,62,436,94,43,156
2010-06-01,Retail,South,Coffee,Decaf Irish Cream,140,30,-20,170,116,1142,25,-34,141
2010-06-01,Retail,South,Espresso,Decaf Espresso,90,140,90,230,111,767,167,99,278
2010-06-01,Retail,South,Espresso,Caffe Latte,100,140,100,240,118,-660,164,105,282
2010-06-01,Retail,South,Espresso,Caffe Mocha,10,20,20,30,18,478,26,10,44
2010-06-01,Retail,South,Herbal tea,Chamomile,50,80,30,130,59,377,74,19,133
2010-06-01,Retail,South,Herbal tea,Lemon,100,150,40,250,110,665,154,25,264
2010-06-01,Retail,South,Coffee,Columbian,50,70,50,120,43,597,56,29,99
2010-06-01,Retail,South,Coffee,Decaf Irish Cream,30,40,30,70,24,856,36,19,60
2010-06-01,Wholesale,South,Espresso,Decaf Espresso,80,110,90,190,94,562,136,99,230
2010-06-01,Wholesale,South,Espresso,Caffe Latte,40,70,40,110,54,-321,81,33,135
2010-06-01,Wholesale,South,Espresso,Caffe Mocha,90,140,120,230,113,897,163,120,276
2010-06-01,Wholesale,South,Herbal tea,Chamomile,40,70,40,110,50,397,68,24,118
2010-06-01,Wholesale,South,Herbal tea,Lemon,30,60,30,90,38,414,55,20,93
2010-06-01,Wholesale,South,Coffee,Columbian,300,360,270,660,244,1213,288,192,532
2010-06-01,Wholesale,South,Coffee,Decaf Irish Cream,100,130,100,230,83,574,107,68,190
2010-06-01,Retail,West,Espresso,Caffe Latte,30,50,40,80,36,828,53,31,89
2010-06-01,Retail,West,Espresso,Caffe Mocha,40,60,40,100,48,593,63,35,111
2010-06-01,Retail,West,Espresso,Decaf Espresso,30,50,40,80,37,876,55,34,92
2010-06-01,Retail,West,Coffee,Amaretto,80,90,60,170,65,1042,77,36,142
2010-06-01,Retail,West,Coffee,Columbian,50,80,50,130,46,367,62,19,108
2010-06-01,Retail,West,Herbal tea,Chamomile,40,80,50,120,56,302,82,42,138
2010-06-01,Retail,West,Herbal tea,Lemon,50,80,50,130,62,436,94,42,156
2010-06-01,Retail,West,Herbal tea,Mint,90,30,-10,120,116,1142,25,-33,141
2010-06-01,Retail,West,Tea,Darjeeling,30,50,0,80,52,313,73,-3,125
2010-06-01,Retail,West,Tea,Earl Grey,20,40,20,60,41,239,55,14,96
2010-06-01,Retail,West,Tea,Green Tea,20,30,10,50,35,204,43,-3,78
2010-06-01,Retail,West,Coffee,Decaf Irish Cream,90,120,70,210,76,580,93,32,169
2010-06-01,Wholesale,West,Espresso,Caffe Latte,240,260,180,500,260,1715,261,165,521
2010-06-01,Wholesale,West,Espresso,Caffe Mocha,130,200,50,330,144,874,201,36,345
2010-06-01,Wholesale,West,Espresso,Decaf Espresso,260,340,230,600,272,1616,362,240,634
2010-06-01,Wholesale,West,Coffee,Amaretto,170,-50,-110,120,141,1514,-45,-113,96
2010-06-01,Wholesale,West,Coffee,Columbian,440,670,500,1110,356,2476,534,357,890
2010-06-01,Wholesale,West,Herbal tea,Chamomile,100,160,140,260,123,947,178,133,301
2010-06-01,Wholesale,West,Herbal tea,Lemon,200,260,190,460,244,1213,288,192,532
2010-06-01,Wholesale,West,Herbal tea,Mint,70,90,60,160,83,574,107,67,190
2010-06-01,Wholesale,West,Tea,Darjeeling,70,110,90,180,113,897,163,120,276
2010-06-01,Wholesale,West,Tea,Earl Grey,60,90,80,150,94,562,136,98,230
2010-06-01,Wholesale,West,Tea,Green Tea,30,60,30,90,54,641,81,32,135
2010-06-01,Wholesale,West,Coffee,Decaf Irish Cream,250,-40,-140,210,200,2393,-31,-142,169
2010-06-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,602,43,31,43
2010-06-01,Retail,West,Espresso,Caffe Mocha,20,30,20,50,23,843,35,18,58
2010-06-01,Retail,West,Espresso,Decaf Espresso,20,30,20,50,21,798,32,15,53
2010-06-01,Retail,West,Coffee,Columbian,40,60,20,100,36,236,46,0,82
2010-06-01,Retail,West,Herbal tea,Chamomile,120,180,50,300,144,874,201,37,345
2010-06-01,Retail,West,Herbal tea,Lemon,170,250,170,420,200,1095,278,166,478
2010-06-01,Retail,West,Herbal tea,Mint,120,180,130,300,141,764,204,136,345
2010-06-01,Retail,West,Tea,Darjeeling,170,260,190,430,272,1616,362,241,634
2010-06-01,Retail,West,Tea,Earl Grey,170,180,120,350,260,1715,261,165,521
2010-06-01,Retail,West,Tea,Green Tea,170,-170,-250,0,271,4507,-271,-369,37
2010-06-01,Retail,West,Coffee,Decaf Irish Cream,40,40,20,80,32,996,38,8,70
2010-06-01,Retail,West,Espresso,Caffe Latte,40,70,30,110,51,396,64,11,115
2010-06-01,Retail,West,Espresso,Caffe Mocha,40,70,40,110,50,397,68,24,118
2010-06-01,Retail,West,Espresso,Decaf Espresso,140,140,90,280,149,1245,149,83,298
2010-06-01,Retail,West,Coffee,Amaretto,50,80,30,130,44,496,63,-6,107
2010-06-01,Retail,West,Coffee,Columbian,50,90,40,140,47,456,65,4,112
2010-06-01,Retail,West,Herbal tea,Chamomile,20,40,40,60,28,816,41,22,69
2010-06-01,Retail,West,Herbal tea,Lemon,30,50,30,80,43,597,56,30,99
2010-06-01,Retail,West,Tea,Darjeeling,10,10,10,20,18,478,26,9,44
2010-06-01,Retail,West,Tea,Earl Grey,70,110,70,180,111,767,167,100,278
2010-06-01,Retail,West,Tea,Green Tea,70,120,80,190,118,636,164,105,282
2010-06-01,Retail,West,Coffee,Decaf Irish Cream,40,70,40,110,38,414,55,20,93
2010-06-01,Retail,West,Espresso,Caffe Latte,40,60,40,100,48,593,62,34,110
2010-06-01,Retail,West,Espresso,Caffe Mocha,50,70,20,120,59,377,74,18,133
2010-06-01,Retail,West,Espresso,Decaf Espresso,70,90,60,160,81,1046,96,49,177
2010-06-01,Retail,West,Coffee,Columbian,90,150,110,240,79,425,114,66,193
2010-06-01,Retail,West,Herbal tea,Chamomile,70,130,90,200,92,1102,140,79,232
2010-06-01,Retail,West,Herbal tea,Lemon,30,60,50,90,43,822,64,40,107
2010-06-01,Retail,West,Tea,Darjeeling,30,50,30,80,47,371,78,41,125
2010-06-01,Retail,West,Tea,Earl Grey,20,40,20,60,40,443,59,24,99
2010-06-01,Retail,West,Tea,Green Tea,30,50,0,80,53,597,75,-3,128
2010-06-01,Retail,West,Coffee,Decaf Irish Cream,130,200,90,330,110,665,154,24,264
2010-07-01,Wholesale,Central,Herbal tea,Chamomile,120,130,80,250,145,1304,146,81,291
2010-07-01,Wholesale,Central,Herbal tea,Lemon,30,50,0,80,39,517,56,-10,95
2010-07-01,Wholesale,Central,Herbal tea,Mint,40,50,20,90,47,420,63,21,110
2010-07-01,Wholesale,Central,Tea,Darjeeling,40,60,20,100,51,419,64,12,115
2010-07-01,Wholesale,Central,Tea,Earl Grey,40,50,20,90,50,1051,59,23,109
2010-07-01,Wholesale,Central,Tea,Green Tea,30,50,30,80,41,592,53,27,94
2010-07-01,Wholesale,Central,Espresso,Caffe Mocha,100,170,140,270,94,608,136,98,230
2010-07-01,Wholesale,Central,Espresso,Decaf Espresso,60,90,50,150,52,668,79,31,131
2010-07-01,Wholesale,Central,Coffee,Decaf Irish Cream,130,190,150,320,127,1007,185,139,312
2010-07-01,Wholesale,Central,Coffee,Amaretto,110,150,120,260,104,952,152,111,256
2010-07-01,Wholesale,Central,Coffee,Columbian,90,110,80,200,87,564,112,71,199
2010-07-01,Wholesale,Central,Herbal tea,Chamomile,80,140,120,220,104,952,152,111,256
2010-07-01,Wholesale,Central,Herbal tea,Lemon,70,100,70,170,87,564,112,72,199
2010-07-01,Wholesale,Central,Herbal tea,Mint,100,170,150,270,127,1007,185,139,312
2010-07-01,Wholesale,Central,Tea,Darjeeling,80,120,90,200,94,608,136,99,230
2010-07-01,Wholesale,Central,Tea,Earl Grey,40,70,30,110,52,668,79,31,131
2010-07-01,Wholesale,Central,Espresso,Caffe Mocha,330,470,340,800,291,1742,387,259,678
2010-07-01,Wholesale,Central,Espresso,Decaf Espresso,300,320,220,620,266,1819,266,168,532
2010-07-01,Wholesale,Central,Coffee,Decaf Irish Cream,160,230,170,390,154,833,222,150,376
2010-07-01,Wholesale,Central,Coffee,Columbian,250,340,230,590,238,1190,329,208,567
2010-07-01,Retail,Central,Herbal tea,Chamomile,250,340,240,590,291,1742,387,258,678
2010-07-01,Retail,Central,Herbal tea,Lemon,130,200,150,330,154,833,222,150,376
2010-07-01,Retail,Central,Tea,Darjeeling,220,240,150,460,266,1819,266,167,532
2010-07-01,Retail,Central,Tea,Earl Grey,230,290,170,520,270,1834,332,197,602
2010-07-01,Retail,Central,Espresso,Caffe Mocha,20,30,20,50,20,808,29,13,49
2010-07-01,Retail,Central,Espresso,Decaf Espresso,0,50,40,50,0,559,43,31,43
2010-07-01,Retail,Central,Coffee,Decaf Irish Cream,20,30,20,50,23,605,31,12,54
2010-07-01,Retail,Central,Coffee,Amaretto,20,40,30,60,25,854,36,17,61
2010-07-01,Retail,Central,Coffee,Columbian,30,40,20,70,34,1010,41,9,75
2010-07-01,Retail,Central,Herbal tea,Chamomile,50,70,10,120,59,338,82,-1,141
2010-07-01,Retail,Central,Herbal tea,Lemon,100,40,0,140,120,1334,49,-12,169
2010-07-01,Retail,Central,Tea,Darjeeling,30,60,30,90,44,258,59,17,103
2010-07-01,Retail,Central,Tea,Earl Grey,30,40,0,70,40,219,49,1,89
2010-07-01,Retail,Central,Tea,Green Tea,30,40,0,70,36,252,46,0,82
2010-07-01,Retail,Central,Espresso,Caffe Mocha,40,60,40,100,35,894,52,32,87
2010-07-01,Retail,Central,Espresso,Decaf Espresso,40,70,50,110,39,845,57,35,96
2010-07-01,Retail,Central,Coffee,Decaf Irish Cream,60,70,40,130,60,1070,72,32,132
2010-07-01,Retail,Central,Coffee,Columbian,80,90,40,170,76,613,93,31,169
2010-07-01,Wholesale,Central,Herbal tea,Chamomile,10,20,20,30,18,486,26,9,44
2010-07-01,Wholesale,Central,Herbal tea,Lemon,10,40,40,50,23,868,34,16,57
2010-07-01,Wholesale,Central,Tea,Darjeeling,90,160,100,250,114,822,172,104,286
2010-07-01,Wholesale,Central,Tea,Earl Grey,120,170,110,290,141,692,195,128,336
2010-07-01,Wholesale,Central,Espresso,Caffe Mocha,160,180,120,340,145,1304,146,81,291
2010-07-01,Wholesale,Central,Espresso,Decaf Espresso,50,80,30,130,51,419,64,11,115
2010-07-01,Wholesale,Central,Coffee,Amaretto,40,70,40,110,47,420,63,20,110
2010-07-01,Wholesale,Central,Coffee,Columbian,30,50,30,80,34,432,51,18,85
2010-07-01,Wholesale,Central,Coffee,Decaf Irish Cream,40,50,0,90,39,517,56,-9,95
2010-07-01,Retail,Central,Herbal tea,Chamomile,30,60,40,90,39,380,65,29,104
2010-07-01,Retail,Central,Herbal tea,Lemon,50,70,60,120,59,870,85,58,144
2010-07-01,Retail,Central,Tea,Darjeeling,30,40,10,70,36,462,54,21,90
2010-07-01,Retail,Central,Tea,Earl Grey,40,50,0,90,47,622,66,-6,113
2010-07-01,Retail,Central,Espresso,Caffe Mocha,90,130,90,220,86,1081,103,56,189
2010-07-01,Retail,Central,Espresso,Decaf Espresso,50,80,60,130,50,587,65,36,115
2010-07-01,Retail,Central,Coffee,Amaretto,60,70,20,130,59,403,74,18,133
2010-07-01,Retail,Central,Coffee,Columbian,130,180,60,310,124,717,173,32,297
2010-07-01,Retail,Central,Coffee,Decaf Irish Cream,100,130,80,230,97,575,130,71,227
2010-07-01,Retail,East,Tea,Darjeeling,30,60,50,90,35,894,52,32,87
2010-07-01,Retail,East,Tea,Green Tea,20,30,20,50,20,814,31,15,51
2010-07-01,Retail,East,Herbal tea,Lemon,50,80,40,130,76,613,93,32,169
2010-07-01,Retail,East,Herbal tea,Mint,40,60,40,100,60,1070,72,33,132
2010-07-01,Retail,East,Espresso,Caffe Mocha,40,70,20,110,47,622,66,-5,113
2010-07-01,Retail,East,Espresso,Decaf Espresso,40,50,20,90,43,388,57,16,100
2010-07-01,Retail,East,Coffee,Columbian,80,130,90,210,90,1148,135,75,225
2010-07-01,Wholesale,East,Tea,Darjeeling,40,70,50,110,45,885,65,41,110
2010-07-01,Wholesale,East,Tea,Green Tea,60,90,70,150,59,870,85,58,144
2010-07-01,Wholesale,East,Herbal tea,Chamomile,30,50,30,80,50,587,65,36,115
2010-07-01,Wholesale,East,Herbal tea,Lemon,40,60,30,100,59,403,74,19,133
2010-07-01,Wholesale,East,Herbal tea,Mint,60,80,50,140,86,1081,103,55,189
2010-07-01,Wholesale,East,Espresso,Caffe Mocha,110,180,60,290,124,717,173,32,297
2010-07-01,Wholesale,East,Espresso,Decaf Espresso,90,130,80,220,97,575,130,71,227
2010-07-01,Wholesale,East,Coffee,Columbian,100,170,120,270,114,822,172,104,286
2010-07-01,Wholesale,East,Coffee,Decaf Irish Cream,130,180,130,310,141,692,195,129,336
2010-07-01,Wholesale,East,Tea,Darjeeling,20,40,30,60,23,868,34,16,57
2010-07-01,Wholesale,East,Tea,Green Tea,10,30,20,40,18,486,26,9,44
2010-07-01,Wholesale,East,Herbal tea,Lemon,30,50,20,80,51,419,64,11,115
2010-07-01,Wholesale,East,Espresso,Caffe Mocha,30,70,20,100,39,560,72,7,111
2010-07-01,Wholesale,East,Espresso,Regular Espresso,130,150,100,280,145,1304,146,81,291
2010-07-01,Wholesale,East,Coffee,Columbian,40,590,560,630,52,-1493,613,564,665
2010-07-01,Retail,East,Tea,Darjeeling,20,40,30,60,25,854,36,17,61
2010-07-01,Retail,East,Tea,Green Tea,0,40,30,40,0,559,43,31,43
2010-07-01,Retail,East,Herbal tea,Lemon,20,40,10,60,36,252,46,0,82
2010-07-01,Retail,East,Espresso,Caffe Mocha,50,80,10,130,59,338,82,-1,141
2010-07-01,Retail,East,Espresso,Regular Espresso,30,50,10,80,40,219,49,0,89
2010-07-01,Retail,East,Coffee,Amaretto,50,90,70,140,61,329,90,49,151
2010-07-01,Retail,East,Coffee,Columbian,60,90,60,150,64,467,96,43,160
2010-07-01,Wholesale,East,Tea,Darjeeling,130,200,160,330,127,1007,185,138,312
2010-07-01,Wholesale,East,Tea,Earl Grey,110,160,120,270,104,952,152,111,256
2010-07-01,Wholesale,East,Tea,Green Tea,90,150,120,240,94,608,136,98,230
2010-07-01,Wholesale,East,Herbal tea,Lemon,200,410,310,610,270,1781,523,388,793
2010-07-01,Wholesale,East,Herbal tea,Mint,190,-40,-110,150,260,3076,-62,-164,198
2010-07-01,Wholesale,East,Espresso,Regular Espresso,250,280,190,530,266,1355,280,182,546
2010-07-01,Wholesale,East,Espresso,Caffe Mocha,150,-80,-240,70,162,2321,-85,-266,77
2010-07-01,Wholesale,East,Coffee,Columbian,340,520,370,860,364,2654,548,370,912
2010-07-01,Retail,South,Coffee,Decaf Irish Cream,70,110,90,180,59,870,85,58,144
2010-07-01,Retail,South,Coffee,Columbian,50,70,50,120,40,843,59,36,99
2010-07-01,Retail,South,Herbal tea,Chamomile,40,60,40,100,46,587,60,32,106
2010-07-01,Retail,South,Herbal tea,Lemon,70,90,40,160,76,613,93,31,169
2010-07-01,Retail,South,Espresso,Caffe Latte,40,50,0,90,47,-395,66,-6,113
2010-07-01,Retail,South,Espresso,Caffe Mocha,30,50,30,80,39,380,65,30,104
2010-07-01,Retail,South,Espresso,Decaf Espresso,30,40,20,70,36,462,54,21,90
2010-07-01,Retail,South,Coffee,Decaf Irish Cream,150,60,10,210,120,1334,49,-11,169
2010-07-01,Retail,South,Coffee,Columbian,80,120,70,200,64,467,96,44,160
2010-07-01,Retail,South,Herbal tea,Chamomile,20,30,20,50,25,854,36,17,61
2010-07-01,Retail,South,Herbal tea,Lemon,30,40,20,70,34,1010,41,10,75
2010-07-01,Retail,South,Espresso,Caffe Latte,30,40,10,70,40,-258,49,1,89
2010-07-01,Retail,South,Espresso,Caffe Mocha,50,70,0,120,59,338,82,-1,141
2010-07-01,Retail,South,Espresso,Decaf Espresso,30,50,20,80,44,258,59,18,103
2010-07-01,Retail,South,Coffee,Decaf Irish Cream,20,50,40,70,23,868,34,16,57
2010-07-01,Retail,South,Coffee,Columbian,50,60,40,110,41,592,53,28,94
2010-07-01,Retail,South,Herbal tea,Lemon,110,180,60,290,124,717,173,32,297
2010-07-01,Retail,South,Herbal tea,Chamomile,50,80,30,130,59,403,74,19,133
2010-07-01,Retail,South,Espresso,Caffe Latte,120,160,110,280,141,-942,195,128,336
2010-07-01,Retail,South,Espresso,Caffe Mocha,10,20,20,30,18,486,26,9,44
2010-07-01,Retail,South,Espresso,Decaf Espresso,90,150,100,240,114,822,172,103,286
2010-07-01,Wholesale,South,Coffee,Decaf Irish Cream,100,140,110,240,87,564,112,71,199
2010-07-01,Wholesale,South,Coffee,Columbian,320,380,290,700,260,1319,307,206,567
2010-07-01,Wholesale,South,Herbal tea,Lemon,30,50,30,80,34,432,51,19,85
2010-07-01,Wholesale,South,Herbal tea,Chamomile,40,60,30,100,47,420,63,20,110
2010-07-01,Wholesale,South,Espresso,Caffe Latte,40,70,40,110,52,-456,79,30,131
2010-07-01,Wholesale,South,Espresso,Caffe Mocha,80,140,120,220,104,952,152,112,256
2010-07-01,Wholesale,South,Espresso,Decaf Espresso,80,110,90,190,94,608,136,98,230
2010-07-01,Retail,West,Coffee,Amaretto,70,90,60,160,60,1070,72,32,132
2010-07-01,Retail,West,Coffee,Columbian,50,70,40,120,43,388,57,16,100
2010-07-01,Retail,West,Herbal tea,Chamomile,50,80,60,130,61,329,90,48,151
2010-07-01,Retail,West,Herbal tea,Lemon,50,90,60,140,64,467,96,44,160
2010-07-01,Retail,West,Herbal tea,Mint,100,40,-10,140,120,1334,49,-12,169
2010-07-01,Retail,West,Tea,Darjeeling,30,60,10,90,59,338,82,0,141
2010-07-01,Retail,West,Tea,Earl Grey,20,50,30,70,44,258,59,17,103
2010-07-01,Retail,West,Tea,Green Tea,20,40,20,60,40,219,49,1,89
2010-07-01,Retail,West,Coffee,Decaf Irish Cream,90,120,70,210,76,613,93,31,169
2010-07-01,Retail,West,Espresso,Caffe Latte,30,60,50,90,39,845,57,36,96
2010-07-01,Retail,West,Espresso,Caffe Mocha,40,60,40,100,46,587,60,32,106
2010-07-01,Retail,West,Espresso,Decaf Espresso,30,50,40,80,35,894,52,31,87
2010-07-01,Wholesale,West,Coffee,Amaretto,190,-90,-150,100,154,1832,-67,-138,87
2010-07-01,Wholesale,West,Coffee,Columbian,450,690,530,1140,364,2654,548,370,912
2010-07-01,Wholesale,West,Herbal tea,Chamomile,100,170,150,270,127,1007,185,139,312
2010-07-01,Wholesale,West,Herbal tea,Lemon,220,270,200,490,260,1319,307,205,567
2010-07-01,Wholesale,West,Herbal tea,Mint,70,100,70,170,87,564,112,72,199
2010-07-01,Wholesale,West,Tea,Darjeeling,60,110,100,170,104,952,152,112,256
2010-07-01,Wholesale,West,Tea,Earl Grey,60,90,80,150,94,608,136,98,230
2010-07-01,Wholesale,West,Tea,Green Tea,30,50,20,80,52,668,79,30,131
2010-07-01,Wholesale,West,Coffee,Decaf Irish Cream,290,-40,-150,250,238,2797,-36,-157,202
2010-07-01,Wholesale,West,Espresso,Caffe Latte,250,260,170,510,266,1819,266,167,532
2010-07-01,Wholesale,West,Espresso,Caffe Mocha,150,220,60,370,162,943,225,45,387
2010-07-01,Wholesale,West,Espresso,Decaf Espresso,270,380,260,650,291,1742,387,259,678
2010-07-01,Retail,West,Coffee,Columbian,40,60,20,100,36,252,46,-1,82
2010-07-01,Retail,West,Herbal tea,Chamomile,130,210,70,340,162,943,225,45,387
2010-07-01,Retail,West,Herbal tea,Lemon,200,290,200,490,238,1190,329,208,567
2010-07-01,Retail,West,Herbal tea,Mint,130,200,150,330,154,833,222,150,376
2010-07-01,Retail,West,Tea,Darjeeling,190,270,190,460,291,1742,387,258,678
2010-07-01,Retail,West,Tea,Earl Grey,170,190,130,360,266,1819,266,168,532
2010-07-01,Retail,West,Tea,Green Tea,170,-170,-250,0,270,5230,-270,-378,27
2010-07-01,Retail,West,Coffee,Decaf Irish Cream,40,50,30,90,34,1010,41,9,75
2010-07-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,559,43,32,43
2010-07-01,Retail,West,Espresso,Caffe Mocha,20,30,20,50,25,854,36,17,61
2010-07-01,Retail,West,Espresso,Decaf Espresso,10,30,20,40,20,808,29,12,49
2010-07-01,Retail,West,Coffee,Amaretto,40,70,20,110,39,517,56,-10,95
2010-07-01,Retail,West,Coffee,Columbian,40,70,20,110,39,478,55,0,94
2010-07-01,Retail,West,Herbal tea,Chamomile,20,40,40,60,30,829,44,24,74
2010-07-01,Retail,West,Herbal tea,Lemon,30,50,30,80,41,592,53,27,94
2010-07-01,Retail,West,Tea,Darjeeling,10,10,10,20,18,486,26,9,44
2010-07-01,Retail,West,Tea,Earl Grey,70,120,80,190,114,822,172,104,286
2010-07-01,Retail,West,Tea,Green Tea,90,130,90,220,141,692,195,129,336
2010-07-01,Retail,West,Coffee,Decaf Irish Cream,40,60,40,100,34,432,51,18,85
2010-07-01,Retail,West,Espresso,Caffe Latte,40,70,30,110,51,419,64,12,115
2010-07-01,Retail,West,Espresso,Caffe Mocha,40,60,30,100,47,420,63,20,110
2010-07-01,Retail,West,Espresso,Decaf Espresso,130,140,90,270,145,1304,146,81,291
2010-07-01,Retail,West,Herbal tea,Chamomile,70,120,80,190,90,1148,135,75,225
2010-07-01,Retail,West,Herbal tea,Lemon,30,50,50,80,40,843,59,37,99
2010-07-01,Retail,West,Tea,Darjeeling,20,50,30,70,39,380,65,29,104
2010-07-01,Retail,West,Tea,Earl Grey,20,40,30,60,36,462,54,20,90
2010-07-01,Retail,West,Tea,Green Tea,30,40,0,70,47,622,66,-5,113
2010-07-01,Retail,West,Coffee,Columbian,100,160,120,260,86,463,125,75,211
2010-07-01,Retail,West,Coffee,Decaf Irish Cream,150,220,100,370,124,717,173,31,297
2010-07-01,Retail,West,Espresso,Caffe Latte,40,70,50,110,50,587,65,36,115
2010-07-01,Retail,West,Espresso,Caffe Mocha,50,70,20,120,59,403,74,18,133
2010-07-01,Retail,West,Espresso,Decaf Espresso,80,100,70,180,86,1081,103,56,189
2010-08-01,Wholesale,Central,Herbal tea,Chamomile,120,130,80,250,145,1292,146,82,291
2010-08-01,Wholesale,Central,Herbal tea,Lemon,30,40,0,70,37,513,52,-10,89
2010-08-01,Wholesale,Central,Herbal tea,Mint,30,60,30,90,46,415,62,20,108
2010-08-01,Wholesale,Central,Tea,Darjeeling,40,50,10,90,49,414,60,9,109
